Unnamed: 0,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
88029,21.0,Female,Miami,7.0,68.74,91.0,1.0
28624,19.0,Male,Chicago,6.0,38.71,51.0,0.0
32603,25.0,Male,Chicago,12.0,52.93,381.0,0.0
54853,45.0,Male,Chicago,24.0,49.59,147.0,0.0
23206,60.0,Male,Miami,9.0,37.99,376.0,1.0
93800,28.0,Male,New York,15.0,71.16,246.0,0.0
99952,21.0,Female,Los Angeles,18.0,32.76,202.0,1.0
96733,53.0,Female,New York,2.0,64.98,223.0,1.0
85863,28.0,Female,Miami,11.0,54.75,161.0,1.0
43518,25.0,Male,Chicago,22.0,99.03,255.0,0.0
88765,54.0,Male,Los Angeles,17.0,94.06,357.0,1.0
34086,59.0,Male,Miami,11.0,71.98,241.0,0.0
1962,35.0,Male,New York,5.0,45.21,326.0,1.0
64101,63.0,Male,Miami,17.0,72.99,147.0,1.0
25751,30.0,Female,New York,14.0,52.13,182.0,1.0
92756,56.0,Male,Houston,2.0,45.59,415.0,0.0
92216,62.0,Male,New York,24.0,44.93,235.0,0.0
17948,35.0,Female,Chicago,18.0,79.76,389.0,0.0
54258,30.0,Female,Chicago,5.0,92.15,371.0,0.0
8317,50.0,Female,Houston,2.0,45.7,157.0,1.0
95269,50.0,Female,Houston,3.0,37.68,423.0,0.0
58269,61.0,Female,Chicago,2.0,81.1,337.0,0.0
51324,39.0,Female,Chicago,1.0,38.76,279.0,1.0
62069,40.0,Female,Chicago,13.0,57.41,254.0,0.0
44880,50.0,Male,Los Angeles,23.0,83.08,321.0,1.0
92273,49.0,Male,Chicago,21.0,97.22,53.0,1.0
86811,21.0,Female,Houston,2.0,97.22,311.0,0.0
94490,23.0,Female,Houston,2.0,31.09,199.0,0.0
3420,37.0,Female,Los Angeles,1.0,84.06,465.0,0.0
28759,52.0,Female,Los Angeles,3.0,98.13,85.0,0.0
52896,56.0,Female,New York,2.0,83.32,144.0,1.0
17167,43.0,Male,Los Angeles,5.0,71.12,138.0,0.0
80934,52.0,Male,Los Angeles,17.0,54.21,259.0,0.0
54794,24.0,Female,Miami,5.0,30.07,97.0,0.0
37599,44.0,Male,Houston,20.0,48.14,160.0,0.0
18301,60.0,Female,New York,1.0,49.03,241.0,0.0
66048,39.0,Male,New York,13.0,73.07,456.0,0.0
68084,35.0,Male,New York,9.0,73.52,130.0,0.0
32705,68.0,Female,New York,1.0,46.2,158.0,0.0
9581,67.0,Female,Houston,19.0,93.06,258.0,1.0
81478,53.0,Male,Miami,21.0,77.3,363.0,1.0
56807,67.0,Male,Miami,5.0,36.85,397.0,1.0
27920,46.0,Female,Los Angeles,17.0,52.3,282.0,1.0
34052,69.0,Male,New York,21.0,96.4,263.0,1.0
81404,50.0,Male,Los Angeles,8.0,98.2,97.0,1.0
55273,30.0,Male,Miami,16.0,44.2,271.0,1.0
58464,50.0,Male,Houston,21.0,43.29,315.0,0.0
65076,20.0,Female,Miami,3.0,58.54,406.0,1.0
10224,31.0,Male,Miami,21.0,94.74,206.0,0.0
22937,23.0,Female,Houston,1.0,47.59,412.0,1.0
29297,59.0,Male,Houston,5.0,67.21,264.0,1.0
52040,37.0,Female,New York,15.0,74.57,252.0,0.0
99100,36.0,Female,New York,3.0,35.62,164.0,1.0
15484,58.0,Male,Los Angeles,8.0,63.67,423.0,0.0
32374,64.0,Female,Miami,5.0,64.57,243.0,1.0
7984,27.0,Male,New York,24.0,72.38,411.0,1.0
91471,29.0,Female,New York,17.0,98.72,449.0,0.0
11450,23.0,Female,Miami,20.0,78.41,211.0,0.0
60245,48.0,Female,Miami,15.0,67.97,413.0,0.0
76147,41.0,Male,Houston,15.0,76.84,433.0,0.0
45619,47.0,Male,Houston,18.0,76.32,435.0,1.0
27862,53.0,Male,New York,23.0,38.94,236.0,0.0
63082,63.0,Female,New York,6.0,38.2,272.0,0.0
60135,46.0,Male,Los Angeles,24.0,66.17,295.0,0.0
7584,68.0,Male,Los Angeles,15.0,68.51,220.0,1.0
22323,67.0,Male,Miami,6.0,50.65,140.0,0.0
58285,65.0,Female,Los Angeles,23.0,44.44,205.0,1.0
87214,36.0,Female,New York,11.0,75.01,281.0,0.0
40033,62.0,Female,Chicago,14.0,67.16,231.0,0.0
38574,36.0,Male,Miami,9.0,86.0,64.0,0.0
28380,32.0,Female,Los Angeles,19.0,38.08,137.0,0.0
81856,46.0,Male,Los Angeles,24.0,73.59,70.0,1.0
79147,18.0,Female,Chicago,20.0,67.4,462.0,1.0
25860,47.0,Male,Miami,10.0,34.96,157.0,0.0
84339,67.0,Female,Chicago,3.0,30.51,80.0,1.0
82063,31.0,Female,Los Angeles,20.0,61.86,464.0,1.0
5863,54.0,Male,Miami,23.0,63.16,261.0,0.0
31758,42.0,Female,New York,8.0,57.94,310.0,0.0
87481,70.0,Male,Miami,20.0,47.19,299.0,0.0
47126,49.0,Female,Houston,8.0,88.26,242.0,0.0
25912,25.0,Male,New York,7.0,91.18,193.0,0.0
50445,22.0,Female,Los Angeles,8.0,90.88,219.0,0.0
54583,28.0,Male,Miami,2.0,86.65,357.0,1.0
67813,23.0,Male,New York,7.0,37.61,451.0,1.0
39884,42.0,Male,Chicago,17.0,87.38,416.0,0.0
53396,61.0,Female,Chicago,20.0,57.57,497.0,0.0
79281,44.0,Female,Los Angeles,7.0,79.8,303.0,1.0
8164,69.0,Female,Houston,18.0,49.25,286.0,1.0
43181,48.0,Female,Los Angeles,17.0,59.87,113.0,0.0
70144,60.0,Female,New York,16.0,67.65,343.0,0.0
97021,30.0,Female,Los Angeles,12.0,77.51,171.0,0.0
84749,27.0,Female,Chicago,3.0,69.14,496.0,0.0
7464,46.0,Female,Chicago,1.0,67.68,175.0,1.0
10714,43.0,Female,Los Angeles,10.0,83.31,183.0,1.0
92664,68.0,Female,Los Angeles,20.0,66.44,365.0,0.0
39969,31.0,Male,Houston,19.0,63.27,195.0,0.0
1378,70.0,Female,New York,7.0,46.36,131.0,1.0
57992,62.0,Male,Houston,8.0,31.01,347.0,0.0
61291,61.0,Female,New York,23.0,32.23,61.0,1.0
56031,58.0,Female,Los Angeles,17.0,99.69,419.0,1.0
60385,52.0,Male,Miami,11.0,31.64,376.0,1.0
50101,42.0,Female,Los Angeles,20.0,68.17,313.0,1.0
40126,68.0,Female,Houston,24.0,64.88,70.0,0.0
15876,34.0,Male,Miami,1.0,91.14,353.0,1.0
81739,33.0,Male,New York,23.0,86.56,407.0,1.0
73113,62.0,Male,Miami,8.0,31.31,308.0,1.0
68819,38.0,Male,New York,16.0,95.0,335.0,0.0
20353,55.0,Female,Miami,2.0,61.78,422.0,0.0
35736,42.0,Male,Houston,18.0,42.77,51.0,1.0
46926,54.0,Female,Los Angeles,8.0,80.6,394.0,0.0
21895,53.0,Female,Houston,19.0,55.69,340.0,0.0
2350,21.0,Female,New York,4.0,45.93,398.0,0.0
37699,61.0,Male,Houston,3.0,33.79,305.0,0.0
36760,47.0,Male,New York,24.0,33.85,77.0,1.0
94387,63.0,Male,Houston,19.0,99.03,417.0,1.0
98070,24.0,Female,Houston,23.0,38.97,304.0,0.0
30159,40.0,Female,New York,2.0,47.13,161.0,0.0
1021,66.0,Male,Houston,2.0,80.6,382.0,0.0
4343,35.0,Male,Houston,13.0,92.48,335.0,0.0
44803,64.0,Male,Chicago,1.0,85.75,140.0,1.0
62953,63.0,Male,Los Angeles,21.0,56.53,88.0,1.0
83262,56.0,Female,Houston,16.0,41.34,97.0,0.0
1234,57.0,Female,Chicago,14.0,73.66,487.0,1.0
90735,39.0,Male,Miami,5.0,38.39,235.0,0.0
61570,42.0,Male,Los Angeles,13.0,61.27,111.0,0.0
62128,43.0,Male,Los Angeles,13.0,66.32,205.0,1.0
44723,57.0,Male,Miami,7.0,34.82,368.0,1.0
48932,31.0,Female,Miami,16.0,35.73,430.0,0.0
64682,66.0,Male,Los Angeles,10.0,58.04,143.0,0.0
45747,43.0,Female,Houston,21.0,68.5,338.0,1.0
20876,37.0,Male,New York,23.0,53.25,209.0,0.0
17579,22.0,Male,Miami,5.0,59.9,437.0,0.0
46425,32.0,Male,New York,20.0,40.59,241.0,1.0
16845,62.0,Male,Miami,7.0,40.81,125.0,1.0
70294,36.0,Female,Houston,21.0,70.67,465.0,0.0
46643,48.0,Male,Miami,17.0,83.4,339.0,0.0
34157,22.0,Male,Houston,10.0,49.96,280.0,0.0
2206,47.0,Female,Chicago,15.0,59.79,269.0,0.0
26834,63.0,Male,New York,11.0,60.14,443.0,0.0
62817,35.0,Male,Los Angeles,24.0,52.67,104.0,0.0
31861,64.0,Female,Miami,2.0,33.67,151.0,0.0
63888,32.0,Female,Chicago,2.0,35.24,197.0,0.0
72662,32.0,Female,Miami,6.0,66.18,81.0,0.0
39448,53.0,Male,Los Angeles,17.0,90.3,477.0,1.0
40009,54.0,Male,Miami,8.0,96.4,68.0,0.0
88373,53.0,Male,Houston,21.0,53.44,280.0,0.0
86774,50.0,Male,Miami,10.0,79.75,166.0,1.0
67403,58.0,Male,Houston,13.0,42.75,97.0,1.0
89680,52.0,Male,New York,2.0,87.08,93.0,0.0
1006,30.0,Male,Chicago,17.0,94.56,98.0,1.0
38195,55.0,Female,Houston,3.0,36.99,84.0,1.0
69082,28.0,Female,Houston,1.0,66.72,334.0,1.0
12763,23.0,Male,Los Angeles,24.0,96.91,301.0,1.0
48488,41.0,Male,New York,20.0,71.48,183.0,1.0
73525,66.0,Male,Miami,9.0,43.1,93.0,1.0
66823,25.0,Male,Houston,21.0,57.38,193.0,0.0
89953,19.0,Male,Chicago,13.0,44.2,146.0,1.0
14682,53.0,Male,New York,14.0,72.69,449.0,0.0
72780,30.0,Female,New York,17.0,95.77,248.0,1.0
57782,34.0,Male,Los Angeles,9.0,70.14,468.0,1.0
72191,45.0,Male,Chicago,3.0,30.47,324.0,1.0
6006,35.0,Female,Chicago,7.0,67.26,458.0,0.0
64182,65.0,Male,Chicago,4.0,31.67,176.0,1.0
95950,59.0,Female,New York,2.0,88.05,480.0,1.0
49898,33.0,Female,New York,5.0,34.53,281.0,1.0
78409,38.0,Female,Chicago,23.0,78.02,455.0,0.0
72395,62.0,Male,Miami,2.0,86.12,404.0,0.0
52675,21.0,Female,New York,20.0,49.95,332.0,0.0
83023,32.0,Male,Miami,10.0,87.98,278.0,1.0
23931,31.0,Male,New York,19.0,87.82,295.0,1.0
74615,69.0,Female,Los Angeles,4.0,78.16,332.0,1.0
78958,42.0,Female,New York,18.0,44.54,110.0,0.0
60588,39.0,Female,Miami,9.0,50.61,382.0,1.0
21016,53.0,Female,Houston,1.0,64.75,271.0,0.0
80695,67.0,Male,Miami,6.0,89.94,349.0,0.0
48075,47.0,Female,Houston,15.0,87.62,473.0,0.0
75280,37.0,Female,Los Angeles,8.0,32.68,379.0,1.0
82786,45.0,Male,Los Angeles,24.0,63.95,409.0,0.0
18251,63.0,Female,Miami,9.0,47.45,443.0,1.0
73186,56.0,Male,Miami,6.0,73.86,63.0,0.0
49424,39.0,Male,New York,13.0,97.49,212.0,0.0
19396,32.0,Female,Chicago,23.0,30.29,92.0,1.0
40979,47.0,Male,Miami,20.0,92.32,227.0,1.0
37350,24.0,Male,Los Angeles,12.0,47.14,177.0,0.0
79297,19.0,Male,New York,20.0,90.89,68.0,1.0
29172,30.0,Female,New York,24.0,53.54,397.0,0.0
22340,44.0,Male,Miami,15.0,84.67,316.0,1.0
41342,42.0,Female,New York,10.0,82.34,220.0,1.0
49814,48.0,Female,New York,6.0,71.16,209.0,1.0
81811,61.0,Male,Miami,14.0,73.62,426.0,1.0
38979,52.0,Female,Miami,22.0,30.21,422.0,0.0
60405,67.0,Female,Los Angeles,17.0,66.86,261.0,0.0
56765,24.0,Male,Miami,4.0,30.06,260.0,0.0
13811,20.0,Female,Chicago,21.0,50.0,386.0,0.0
4707,34.0,Male,Miami,7.0,67.91,464.0,1.0
71985,46.0,Female,Houston,12.0,39.55,248.0,1.0
99899,58.0,Female,Miami,14.0,59.78,293.0,0.0
65247,62.0,Female,New York,12.0,88.82,328.0,0.0
72856,19.0,Female,Chicago,8.0,63.83,287.0,0.0
16251,37.0,Female,Houston,23.0,77.87,107.0,0.0
59412,20.0,Male,Los Angeles,21.0,44.45,289.0,1.0
54647,40.0,Female,New York,23.0,73.74,438.0,1.0
29403,51.0,Female,Los Angeles,7.0,72.19,434.0,0.0
10881,24.0,Male,Chicago,13.0,62.67,67.0,0.0
20313,57.0,Male,Los Angeles,1.0,76.28,217.0,0.0
19631,48.0,Female,New York,4.0,87.08,484.0,1.0
60784,46.0,Male,New York,17.0,45.33,413.0,1.0
40976,25.0,Male,Los Angeles,17.0,71.89,477.0,0.0
88874,43.0,Female,Chicago,18.0,37.71,214.0,1.0
44918,25.0,Female,Chicago,5.0,61.3,313.0,1.0
26546,34.0,Male,Chicago,17.0,39.14,325.0,1.0
31819,67.0,Male,New York,22.0,98.29,298.0,1.0
49159,31.0,Female,Houston,19.0,51.3,123.0,0.0
25179,46.0,Female,Houston,7.0,72.57,181.0,1.0
2300,69.0,Female,Miami,14.0,32.99,390.0,0.0
34521,29.0,Female,New York,9.0,39.01,77.0,1.0
76291,61.0,Female,Chicago,6.0,98.79,57.0,0.0
73782,22.0,Male,Los Angeles,18.0,77.33,163.0,1.0
89057,29.0,Male,Los Angeles,12.0,32.83,318.0,1.0
85926,39.0,Female,Miami,14.0,37.3,125.0,0.0
12147,45.0,Female,New York,7.0,42.64,193.0,0.0
46198,24.0,Female,Miami,22.0,53.54,395.0,1.0
43379,53.0,Male,Miami,5.0,33.02,264.0,0.0
89555,70.0,Female,New York,4.0,35.45,354.0,1.0
8691,19.0,Male,New York,14.0,68.68,101.0,1.0
9484,52.0,Female,Los Angeles,17.0,94.79,471.0,1.0
52941,41.0,Male,Los Angeles,5.0,87.81,83.0,0.0
93935,66.0,Female,New York,13.0,53.4,300.0,0.0
22821,52.0,Female,New York,23.0,45.43,338.0,1.0
24428,30.0,Male,Miami,21.0,64.41,185.0,0.0
37202,36.0,Female,Chicago,1.0,58.83,59.0,1.0
70720,27.0,Female,Houston,22.0,98.89,169.0,1.0
16108,43.0,Female,Houston,4.0,33.92,100.0,0.0
67743,48.0,Male,Houston,4.0,71.72,235.0,0.0
96470,62.0,Male,Chicago,24.0,91.46,451.0,1.0
13129,38.0,Female,Los Angeles,22.0,54.3,454.0,1.0
1296,38.0,Male,Miami,18.0,39.18,446.0,1.0
56123,70.0,Female,New York,2.0,49.01,114.0,1.0
13628,47.0,Female,New York,11.0,32.43,301.0,0.0
46002,44.0,Female,Houston,16.0,80.34,473.0,1.0
3871,41.0,Female,Los Angeles,6.0,38.5,480.0,0.0
87283,20.0,Female,Chicago,8.0,47.02,77.0,0.0
24162,24.0,Female,Los Angeles,24.0,73.63,80.0,1.0
44980,27.0,Male,New York,12.0,69.53,159.0,1.0
84914,22.0,Female,Houston,12.0,78.96,215.0,1.0
33403,48.0,Female,Houston,24.0,72.55,238.0,0.0
6811,65.0,Female,Houston,12.0,55.25,125.0,1.0
25841,20.0,Female,Houston,24.0,56.19,209.0,0.0
61772,29.0,Male,Houston,15.0,62.16,438.0,1.0
96928,49.0,Male,Miami,2.0,68.63,115.0,1.0
50179,19.0,Female,Chicago,9.0,42.73,370.0,0.0
57790,49.0,Male,Miami,19.0,61.91,128.0,1.0
63225,68.0,Male,Miami,6.0,38.81,296.0,1.0
43780,30.0,Female,Houston,24.0,95.0,475.0,1.0
49366,56.0,Female,New York,17.0,92.64,168.0,0.0
56164,65.0,Male,New York,17.0,58.18,351.0,1.0
74695,34.0,Female,Los Angeles,5.0,90.15,330.0,1.0
79581,27.0,Male,Los Angeles,13.0,35.16,93.0,1.0
15447,42.0,Female,Miami,12.0,89.47,391.0,0.0
47639,69.0,Male,Chicago,22.0,90.22,57.0,0.0
21594,38.0,Female,Chicago,16.0,44.16,487.0,1.0
29890,66.0,Female,Houston,21.0,88.62,377.0,0.0
38288,27.0,Male,New York,2.0,47.83,369.0,0.0
23530,45.0,Male,Chicago,10.0,31.02,115.0,0.0
78024,62.0,Male,Los Angeles,24.0,32.26,307.0,0.0
64086,45.0,Female,Chicago,21.0,42.53,464.0,1.0
4317,44.0,Male,Miami,7.0,74.66,296.0,1.0
92967,40.0,Female,Miami,3.0,96.03,88.0,0.0
60109,65.0,Male,Houston,10.0,91.5,469.0,0.0
58735,31.0,Male,Chicago,24.0,85.65,143.0,0.0
28581,35.0,Female,Houston,22.0,40.12,480.0,0.0
5214,19.0,Male,Los Angeles,5.0,80.29,55.0,0.0
80237,41.0,Male,Los Angeles,4.0,85.11,407.0,1.0
25871,19.0,Female,New York,16.0,94.8,308.0,0.0
2068,42.0,Male,Houston,17.0,91.05,231.0,0.0
47557,42.0,Female,Chicago,11.0,75.02,396.0,0.0
24439,32.0,Male,Chicago,5.0,79.89,178.0,0.0
23619,37.0,Male,New York,10.0,34.39,364.0,0.0
52962,41.0,Male,Houston,11.0,89.35,240.0,1.0
48231,40.0,Female,Miami,11.0,33.53,66.0,0.0
81235,57.0,Female,Los Angeles,21.0,45.77,306.0,0.0
94837,63.0,Female,Houston,19.0,90.19,109.0,1.0
24849,25.0,Male,Los Angeles,11.0,46.02,149.0,0.0
60134,64.0,Female,Los Angeles,9.0,78.57,61.0,1.0
21812,31.0,Male,Houston,2.0,66.32,147.0,0.0
76764,39.0,Male,New York,13.0,41.17,207.0,0.0
76227,58.0,Female,New York,19.0,52.78,135.0,0.0
39583,69.0,Female,Houston,19.0,87.25,97.0,1.0
31435,60.0,Male,Chicago,13.0,53.17,223.0,1.0
15603,65.0,Male,Miami,2.0,73.49,419.0,0.0
71172,51.0,Male,Chicago,3.0,53.75,381.0,1.0
8740,37.0,Male,Chicago,18.0,38.78,394.0,0.0
62647,69.0,Male,Houston,19.0,88.44,58.0,0.0
59045,55.0,Male,Chicago,17.0,38.04,368.0,0.0
17440,38.0,Male,New York,1.0,67.66,307.0,1.0
78648,30.0,Male,Miami,3.0,49.21,156.0,0.0
7562,42.0,Female,New York,2.0,73.34,295.0,1.0
5981,19.0,Female,Chicago,15.0,49.37,95.0,1.0
97307,63.0,Female,New York,13.0,81.46,320.0,1.0
80428,64.0,Female,New York,3.0,45.5,194.0,0.0
91765,22.0,Male,Los Angeles,10.0,54.16,321.0,0.0
64727,18.0,Female,Houston,12.0,85.8,216.0,1.0
66644,38.0,Female,Houston,18.0,79.12,126.0,0.0
31021,42.0,Male,New York,13.0,78.84,409.0,0.0
97885,52.0,Female,New York,19.0,41.29,417.0,1.0
20326,18.0,Male,Chicago,18.0,78.01,50.0,1.0
48518,47.0,Female,Miami,24.0,32.58,348.0,0.0
45061,66.0,Female,Miami,17.0,43.57,411.0,1.0
52342,64.0,Female,Chicago,1.0,93.39,367.0,1.0
12034,41.0,Male,Chicago,2.0,80.46,368.0,0.0
36250,53.0,Female,Miami,21.0,32.15,235.0,0.0
4129,25.0,Female,Los Angeles,6.0,40.57,59.0,0.0
77975,62.0,Female,Chicago,10.0,33.62,245.0,1.0
13662,45.0,Female,Miami,19.0,77.6,348.0,0.0
42244,31.0,Female,Miami,9.0,88.38,52.0,0.0
7703,52.0,Female,Miami,1.0,80.32,434.0,0.0
44234,19.0,Female,Los Angeles,12.0,91.46,159.0,0.0
95083,47.0,Female,Los Angeles,22.0,67.93,353.0,0.0
29674,37.0,Male,Los Angeles,20.0,88.38,269.0,0.0
90134,43.0,Female,Miami,5.0,64.66,462.0,1.0
65734,22.0,Male,Chicago,7.0,98.47,408.0,1.0
28187,51.0,Female,Houston,2.0,65.38,164.0,0.0
7529,64.0,Female,Chicago,19.0,39.23,63.0,0.0
95185,67.0,Female,Miami,18.0,46.58,462.0,0.0
16150,25.0,Male,Chicago,7.0,94.8,473.0,0.0
71822,22.0,Male,Los Angeles,7.0,85.2,129.0,0.0
64380,40.0,Female,Los Angeles,18.0,56.0,433.0,1.0
25545,50.0,Female,New York,21.0,98.13,273.0,0.0
54069,70.0,Male,Los Angeles,16.0,53.01,127.0,1.0
72248,67.0,Male,Chicago,20.0,39.27,314.0,1.0
39297,28.0,Female,Chicago,11.0,91.38,436.0,0.0
23665,51.0,Male,Miami,14.0,64.54,461.0,0.0
18088,40.0,Male,Chicago,14.0,67.63,320.0,0.0
84158,63.0,Male,Los Angeles,6.0,87.0,61.0,0.0
64740,50.0,Female,Miami,3.0,53.67,157.0,1.0
87968,26.0,Female,New York,8.0,95.42,477.0,1.0
36059,46.0,Male,Houston,14.0,38.32,396.0,1.0
33891,38.0,Male,New York,12.0,47.54,483.0,0.0
66685,54.0,Female,Los Angeles,16.0,58.61,153.0,0.0
30207,55.0,Female,New York,6.0,35.59,485.0,0.0
10798,44.0,Male,Houston,8.0,87.23,207.0,1.0
36036,35.0,Female,Los Angeles,21.0,84.66,211.0,0.0
47882,43.0,Female,Houston,3.0,94.34,126.0,0.0
51822,67.0,Male,Houston,13.0,42.64,148.0,0.0
99060,56.0,Female,Chicago,8.0,82.38,448.0,0.0
63077,69.0,Female,New York,3.0,83.82,55.0,0.0
31239,49.0,Female,Los Angeles,19.0,34.32,172.0,0.0
74504,54.0,Female,Los Angeles,7.0,69.12,164.0,0.0
88622,42.0,Female,Houston,22.0,46.11,189.0,1.0
21455,42.0,Female,New York,14.0,99.01,306.0,1.0
52163,69.0,Female,Los Angeles,8.0,78.14,257.0,0.0
49893,50.0,Male,Chicago,8.0,74.63,136.0,0.0
430,25.0,Male,Miami,6.0,67.62,184.0,1.0
73807,51.0,Male,Los Angeles,6.0,51.94,335.0,1.0
33339,49.0,Female,New York,6.0,84.53,285.0,1.0
67967,28.0,Male,Los Angeles,6.0,98.31,498.0,0.0
38250,58.0,Female,New York,1.0,33.25,417.0,1.0
88917,39.0,Male,Los Angeles,21.0,67.72,395.0,1.0
10959,47.0,Male,New York,4.0,86.21,497.0,0.0
62214,44.0,Female,Miami,1.0,42.19,292.0,0.0
90153,70.0,Female,New York,9.0,54.73,135.0,1.0
55658,54.0,Male,Chicago,12.0,54.76,175.0,0.0
30299,67.0,Female,Los Angeles,9.0,89.34,429.0,0.0
86886,46.0,Female,Los Angeles,19.0,91.29,214.0,0.0
80990,50.0,Male,Houston,3.0,65.96,340.0,0.0
34206,46.0,Male,New York,5.0,49.79,447.0,1.0
82590,43.0,Male,New York,22.0,73.25,100.0,0.0
75259,68.0,Male,New York,22.0,75.64,93.0,1.0
7773,44.0,Male,Los Angeles,4.0,58.85,116.0,0.0
13500,57.0,Male,Los Angeles,9.0,76.77,433.0,1.0
21559,29.0,Male,Los Angeles,18.0,52.39,199.0,1.0
50063,36.0,Male,New York,2.0,99.93,367.0,1.0
96059,70.0,Male,New York,6.0,70.71,75.0,1.0
32727,37.0,Female,Chicago,15.0,91.22,81.0,1.0
82843,25.0,Female,Chicago,11.0,92.9,250.0,0.0
14671,59.0,Male,Miami,10.0,67.6,469.0,1.0
14637,31.0,Male,Chicago,16.0,76.12,153.0,0.0
47095,22.0,Female,Houston,6.0,60.52,266.0,0.0
66444,58.0,Female,Los Angeles,4.0,70.42,287.0,0.0
63814,37.0,Male,Los Angeles,1.0,37.86,295.0,1.0
76926,58.0,Male,Houston,24.0,49.28,147.0,1.0
81989,70.0,Male,New York,15.0,80.38,70.0,0.0
79578,50.0,Female,New York,15.0,41.81,56.0,0.0
90995,60.0,Female,Houston,20.0,45.63,270.0,1.0
7816,40.0,Male,Chicago,5.0,97.4,237.0,0.0
63369,69.0,Male,Chicago,17.0,35.47,415.0,1.0
40532,30.0,Female,Chicago,14.0,66.37,330.0,0.0
55328,29.0,Male,Chicago,7.0,49.64,446.0,1.0
99013,49.0,Male,Chicago,13.0,71.14,296.0,1.0
56581,21.0,Male,Houston,20.0,49.58,277.0,1.0
8927,68.0,Female,Los Angeles,6.0,75.59,403.0,1.0
52000,64.0,Female,Houston,6.0,89.2,425.0,1.0
32140,51.0,Female,Miami,23.0,53.56,413.0,0.0
86280,63.0,Male,New York,20.0,73.84,255.0,0.0
9824,59.0,Male,New York,5.0,38.12,405.0,0.0
66643,54.0,Female,Chicago,7.0,70.02,410.0,0.0
36145,36.0,Male,New York,6.0,44.36,78.0,1.0
77716,54.0,Female,Houston,23.0,96.78,367.0,1.0
50640,68.0,Male,Chicago,15.0,41.29,148.0,0.0
46056,43.0,Male,Los Angeles,18.0,57.53,410.0,1.0
94502,53.0,Male,Houston,2.0,46.69,465.0,0.0
99618,36.0,Female,Miami,14.0,75.41,425.0,1.0
81729,70.0,Male,Los Angeles,8.0,46.33,299.0,1.0
81734,39.0,Female,Miami,5.0,66.58,127.0,0.0
51854,60.0,Male,Houston,15.0,86.58,279.0,0.0
93169,39.0,Male,Miami,23.0,53.43,470.0,1.0
56907,22.0,Male,Miami,22.0,97.66,85.0,0.0
86859,29.0,Female,Miami,19.0,72.43,384.0,0.0
84498,31.0,Female,New York,22.0,96.4,380.0,1.0
35886,60.0,Female,Chicago,21.0,55.91,276.0,1.0
43966,30.0,Male,Miami,23.0,88.35,418.0,1.0
61931,61.0,Female,New York,16.0,74.95,166.0,1.0
85162,42.0,Female,Los Angeles,15.0,30.33,340.0,1.0
61499,40.0,Female,Miami,8.0,48.07,270.0,1.0
8596,53.0,Male,Houston,22.0,75.87,371.0,1.0
7112,19.0,Male,New York,4.0,88.56,465.0,1.0
93008,60.0,Female,Miami,13.0,89.57,426.0,0.0
83833,58.0,Female,Chicago,4.0,97.78,52.0,1.0
2089,18.0,Female,Houston,21.0,37.71,330.0,0.0
45105,65.0,Male,Chicago,13.0,60.07,227.0,1.0
1641,50.0,Male,Los Angeles,2.0,31.41,300.0,0.0
64103,58.0,Female,Houston,24.0,39.73,207.0,1.0
45119,37.0,Female,Miami,23.0,68.18,446.0,0.0
15496,28.0,Female,New York,20.0,85.57,289.0,1.0
30528,63.0,Male,Houston,16.0,60.62,60.0,0.0
81750,29.0,Male,Los Angeles,12.0,82.53,75.0,1.0
9952,46.0,Female,Houston,9.0,58.89,173.0,0.0
97076,24.0,Female,Houston,13.0,38.61,216.0,0.0
17621,29.0,Male,Los Angeles,5.0,55.27,65.0,0.0
71930,58.0,Female,Los Angeles,12.0,85.71,183.0,0.0
84744,22.0,Female,Miami,20.0,58.1,111.0,0.0
89161,61.0,Female,Chicago,1.0,99.93,500.0,1.0
17,63.0,Male,Chicago,1.0,83.31,198.0,0.0
95231,41.0,Male,Houston,12.0,64.94,149.0,0.0
80654,59.0,Male,Los Angeles,10.0,43.26,87.0,0.0
22601,33.0,Female,Chicago,24.0,85.81,88.0,1.0
93414,31.0,Female,Los Angeles,16.0,38.39,413.0,0.0
3018,51.0,Male,Houston,2.0,81.77,269.0,1.0
46095,30.0,Male,Houston,1.0,82.04,287.0,0.0
62579,55.0,Male,Los Angeles,22.0,39.3,110.0,0.0
48411,33.0,Male,Chicago,10.0,62.79,435.0,1.0
45550,26.0,Female,Los Angeles,16.0,37.0,144.0,0.0
2703,18.0,Male,Miami,8.0,84.02,200.0,0.0
95870,41.0,Male,New York,12.0,67.4,490.0,0.0
10898,56.0,Male,Chicago,15.0,76.69,302.0,0.0
13436,69.0,Male,Los Angeles,12.0,69.47,212.0,0.0
88313,53.0,Male,Miami,21.0,56.91,375.0,1.0
23609,28.0,Female,Miami,6.0,43.31,453.0,0.0
18680,64.0,Male,Houston,20.0,32.47,265.0,1.0
78110,68.0,Female,Miami,23.0,32.87,416.0,1.0
71582,41.0,Female,Miami,20.0,42.59,426.0,0.0
64083,38.0,Male,Houston,1.0,81.01,157.0,1.0
70694,24.0,Male,Miami,4.0,90.13,166.0,1.0
58843,47.0,Female,New York,18.0,93.81,251.0,0.0
40771,55.0,Male,Houston,23.0,48.79,489.0,1.0
83797,38.0,Female,Los Angeles,2.0,81.67,61.0,0.0
